item,occupationLabel
http://www.wikidata.org/entity/Q2331658,homme politique de la Rome antique
http://www.wikidata.org/entity/Q2331658,militaire
http://www.wikidata.org/entity/Q2333984,géographe
http://www.wikidata.org/entity/Q2334126,
http://www.wikidata.org/entity/Q2337379,impératrice régnante
http://www.wikidata.org/entity/Q2341549,homme politique de la Rome antique
http://www.wikidata.org/entity/Q2341549,militaire
http://www.wikidata.org/entity/Q2352992,homme politique de la Rome antique
http://www.wikidata.org/entity/Q2352992,militaire
http://www.wikidata.org/entity/Q2357918,homme politique de la Rome antique
http://www.wikidata.org/entity/Q2357918,militaire
http://www.wikidata.org/entity/Q2357918,ancient Roman legislator
http://www.wikidata.org/entity/Q2363451,philosophe
http://www.wikidata.org/entity/Q2364719,
http://www.wikidata.org/entity/Q2367936,homme politique de la Rome antique
http://www.wikidata.org/entity/Q2367936,militaire
http://www.wikidata.org/entity/Q2373280,militaire
http://www.wikidata.org/entity/Q2376069,militaire
http://www.wikidata.org/entity/Q2378356,aristocrate
http://www.wikidata.org/entity/Q2381819,souverain
http://www.wikidata.org/entity/Q2387141,prêtre
http://www.wikidata.org/entity/Q2389098,danseur
http://www.wikidata.org/entity/Q2389729,
http://www.wikidata.org/entity/Q2391729,
http://www.wikidata.org/entity/Q2396596,homme politique de la Rome antique
http://www.wikidata.org/entity/Q2396596,militaire
http://www.wikidata.org/entity/Q2398245,homme politique de la Rome antique
http://www.wikidata.org/entity/Q2403916,
http://www.wikidata.org/entity/Q2408718,personnalité politique
http://www.wikidata.org/entity/Q2429935,personnalité politique
http://www.wikidata.org/entity/Q2431305,
http://www.wikidata.org/entity/Q2431928,chef militaire
http://www.wikidata.org/entity/Q2437081,architecte
http://www.wikidata.org/entity/Q2437092,personnalité politique
http://www.wikidata.org/entity/Q2437103,homme politique de la Rome antique
http://www.wikidata.org/entity/Q2437111,personnalité politique
http://www.wikidata.org/entity/Q2437126,personnalité politique
http://www.wikidata.org/entity/Q2437136,personnalité politique
http://www.wikidata.org/entity/Q2437136,consul suffect
http://www.wikidata.org/entity/Q2437136,sénateur romain
http://www.wikidata.org/entity/Q2437152,historien
http://www.wikidata.org/entity/Q2437152,orateur
http://www.wikidata.org/entity/Q2437174,homme politique de la Rome antique
http://www.wikidata.org/entity/Q2437174,militaire
http://www.wikidata.org/entity/Q2437184,
http://www.wikidata.org/entity/Q2437193,militaire
http://www.wikidata.org/entity/Q2437193,personnalité politique
http://www.wikidata.org/entity/Q2440676,homme politique de la Rome antique
http://www.wikidata.org/entity/Q2453574,homme politique de la Rome antique
http://www.wikidata.org/entity/Q2456500,
http://www.wikidata.org/entity/Q2463039,homme politique de la Rome antique
http://www.wikidata.org/entity/Q2463039,militaire
http://www.wikidata.org/entity/Q2469317,
http://www.wikidata.org/entity/Q2471014,militaire
http://www.wikidata.org/entity/Q2472899,militaire
http://www.wikidata.org/entity/Q2472899,poète
http://www.wikidata.org/entity/Q2472899,personnalité politique
http://www.wikidata.org/entity/Q2479052,dirigeant
http://www.wikidata.org/entity/Q2480213,martyr chrétien
http://www.wikidata.org/entity/Q2480213,diacre catholique
http://www.wikidata.org/entity/Q2486141,homme politique de la Rome antique
http://www.wikidata.org/entity/Q2486141,militaire
http://www.wikidata.org/entity/Q2488959,
http://www.wikidata.org/entity/Q2489389,
http://www.wikidata.org/entity/Q2490889,prêtre catholique
http://www.wikidata.org/entity/Q2494981,personnalité politique
http://www.wikidata.org/entity/Q2507070,homme politique de la Rome antique
http://www.wikidata.org/entity/Q2507070,militaire
http://www.wikidata.org/entity/Q2514828,écrivain
http://www.wikidata.org/entity/Q2514828,médecin
http://www.wikidata.org/entity/Q2520803,militaire
http://www.wikidata.org/entity/Q2520803,personnalité politique
http://www.wikidata.org/entity/Q2521405,personnalité politique
http://www.wikidata.org/entity/Q2521405,soldat
http://www.wikidata.org/entity/Q2521589,personnalité politique
http://www.wikidata.org/entity/Q2524557,prêtre
http://www.wikidata.org/entity/Q2524557,professeur
http://www.wikidata.org/entity/Q2524557,mathématicien
http://www.wikidata.org/entity/Q2524557,philosophe
http://www.wikidata.org/entity/Q2527812,soldat
http://www.wikidata.org/entity/Q2528282,militaire
http://www.wikidata.org/entity/Q2530523,philosophe
http://www.wikidata.org/entity/Q2530523,musicologue
http://www.wikidata.org/entity/Q2530523,théoricien de la musique
http://www.wikidata.org/entity/Q446595,gynécologue
http://www.wikidata.org/entity/Q446599,poète
http://www.wikidata.org/entity/Q446599,homme politique de la Rome antique
http://www.wikidata.org/entity/Q446659,militaire
http://www.wikidata.org/entity/Q446659,personnalité politique
http://www.wikidata.org/entity/Q446730,souverain
http://www.wikidata.org/entity/Q446819,homme politique de la Rome antique
http://www.wikidata.org/entity/Q446819,militaire
http://www.wikidata.org/entity/Q447741,philosophe
http://www.wikidata.org/entity/Q448195,homme politique de la Rome antique
http://www.wikidata.org/entity/Q448195,militaire
http://www.wikidata.org/entity/Q448568,
http://www.wikidata.org/entity/Q449587,
http://www.wikidata.org/entity/Q450702,militaire
http://www.wikidata.org/entity/Q450702,personnalité politique
http://www.wikidata.org/entity/Q450708,écrivain
http://www.wikidata.org/entity/Q450708,militaire
http://www.wikidata.org/entity/Q450708,personnalité politique
http://www.wikidata.org/entity/Q450708,historien
http://www.wikidata.org/entity/Q451220,homme politique de la Rome antique
http://www.wikidata.org/entity/Q451220,militaire
http://www.wikidata.org/entity/Q451265,homme politique de la Rome antique
http://www.wikidata.org/entity/Q451265,militaire
http://www.wikidata.org/entity/Q451275,militaire
http://www.wikidata.org/entity/Q451275,personnalité politique
http://www.wikidata.org/entity/Q451516,homme politique de la Rome antique
http://www.wikidata.org/entity/Q451516,militaire
http://www.wikidata.org/entity/Q451597,homme politique de la Rome antique
http://www.wikidata.org/entity/Q451597,militaire
http://www.wikidata.org/entity/Q452194,militaire
http://www.wikidata.org/entity/Q452194,personnalité politique
http://www.wikidata.org/entity/Q452705,
http://www.wikidata.org/entity/Q452712,personnalité politique
http://www.wikidata.org/entity/Q453035,
http://www.wikidata.org/entity/Q453041,personnalité politique
http://www.wikidata.org/entity/Q453044,
http://www.wikidata.org/entity/Q453551,
http://www.wikidata.org/entity/Q453710,
http://www.wikidata.org/entity/Q453845,militaire
http://www.wikidata.org/entity/Q453845,personnalité politique
http://www.wikidata.org/entity/Q453853,homme politique de la Rome antique
http://www.wikidata.org/entity/Q453853,militaire
http://www.wikidata.org/entity/Q453860,homme politique de la Rome antique
http://www.wikidata.org/entity/Q453860,militaire
http://www.wikidata.org/entity/Q453874,homme politique de la Rome antique
http://www.wikidata.org/entity/Q453874,militaire
http://www.wikidata.org/entity/Q453899,homme politique de la Rome antique
http://www.wikidata.org/entity/Q453899,militaire
http://www.wikidata.org/entity/Q453916,personnalité politique
http://www.wikidata.org/entity/Q453947,homme politique de la Rome antique
http://www.wikidata.org/entity/Q453947,militaire
http://www.wikidata.org/entity/Q454108,courtisan
http://www.wikidata.org/entity/Q454355,prélat
http://www.wikidata.org/entity/Q454549,homme politique de la Rome antique
http://www.wikidata.org/entity/Q454549,militaire
http://www.wikidata.org/entity/Q454652,écrivain
http://www.wikidata.org/entity/Q454652,historien
http://www.wikidata.org/entity/Q454652,théologien
http://www.wikidata.org/entity/Q454995,écrivain
http://www.wikidata.org/entity/Q454995,poète
http://www.wikidata.org/entity/Q454995,lexicographe
http://www.wikidata.org/entity/Q455034,militaire
http://www.wikidata.org/entity/Q455034,personnalité politique
http://www.wikidata.org/entity/Q455884,monarque
http://www.wikidata.org/entity/Q456931,homme politique de la Rome antique
http://www.wikidata.org/entity/Q456931,militaire
http://www.wikidata.org/entity/Q456950,homme politique de la Rome antique
http://www.wikidata.org/entity/Q456950,militaire
http://www.wikidata.org/entity/Q457347,homme politique de la Rome antique
http://www.wikidata.org/entity/Q457347,militaire
http://www.wikidata.org/entity/Q457620,homme politique de la Rome antique
http://www.wikidata.org/entity/Q457620,militaire
http://www.wikidata.org/entity/Q458397,
http://www.wikidata.org/entity/Q458528,
http://www.wikidata.org/entity/Q459183,
http://www.wikidata.org/entity/Q459836,homme politique de la Rome antique
http://www.wikidata.org/entity/Q459836,militaire
http://www.wikidata.org/entity/Q459841,personnalité politique
http://www.wikidata.org/entity/Q459845,personnalité politique
http://www.wikidata.org/entity/Q459853,homme politique de la Rome antique
http://www.wikidata.org/entity/Q459853,militaire
http://www.wikidata.org/entity/Q459857,homme politique de la Rome antique
http://www.wikidata.org/entity/Q459857,militaire
http://www.wikidata.org/entity/Q459870,homme politique de la Rome antique
http://www.wikidata.org/entity/Q459870,militaire
http://www.wikidata.org/entity/Q460160,militaire
http://www.wikidata.org/entity/Q460160,personnalité politique
http://www.wikidata.org/entity/Q461456,homme politique de la Rome antique
http://www.wikidata.org/entity/Q461456,militaire
http://www.wikidata.org/entity/Q461531,
http://www.wikidata.org/entity/Q461678,écrivain
http://www.wikidata.org/entity/Q461678,médecin
http://www.wikidata.org/entity/Q461688,militaire
http://www.wikidata.org/entity/Q461688,personnalité politique
http://www.wikidata.org/entity/Q461715,homme politique de la Rome antique
http://www.wikidata.org/entity/Q461715,militaire
http://www.wikidata.org/entity/Q462249,homme politique de la Rome antique
http://www.wikidata.org/entity/Q462249,militaire
http://www.wikidata.org/entity/Q462395,
http://www.wikidata.org/entity/Q462596,martyr
http://www.wikidata.org/entity/Q1239294,personnalité politique
http://www.wikidata.org/entity/Q1239294,soldat
http://www.wikidata.org/entity/Q1239327,personnalité politique
http://www.wikidata.org/entity/Q1239327,officier
http://www.wikidata.org/entity/Q1239341,personnalité politique
http://www.wikidata.org/entity/Q1239367,personnalité politique
http://www.wikidata.org/entity/Q1239385,personnalité politique
http://www.wikidata.org/entity/Q1239396,personnalité politique
http://www.wikidata.org/entity/Q1239423,personnalité politique
http://www.wikidata.org/entity/Q1239440,personnalité politique
http://www.wikidata.org/entity/Q1239465,personnalité politique
http://www.wikidata.org/entity/Q1239485,homme politique de la Rome antique
http://www.wikidata.org/entity/Q1239524,personnalité politique
http://www.wikidata.org/entity/Q1239602,personnalité politique
http://www.wikidata.org/entity/Q1239611,militaire
http://www.wikidata.org/entity/Q1239611,personnalité politique
http://www.wikidata.org/entity/Q1239623,personnalité politique
http://www.wikidata.org/entity/Q1239633,militaire
http://www.wikidata.org/entity/Q1239633,personnalité politique
http://www.wikidata.org/entity/Q1239644,personnalité politique
http://www.wikidata.org/entity/Q1239652,militaire
http://www.wikidata.org/entity/Q1239652,personnalité politique
http://www.wikidata.org/entity/Q1239662,homme politique de la Rome antique
http://www.wikidata.org/entity/Q1239662,militaire
http://www.wikidata.org/entity/Q1239671,personnalité politique
http://www.wikidata.org/entity/Q1239671,soldat
http://www.wikidata.org/entity/Q1239678,militaire
http://www.wikidata.org/entity/Q1239678,personnalité politique
http://www.wikidata.org/entity/Q1239692,personnalité politique
http://www.wikidata.org/entity/Q1239702,militaire
http://www.wikidata.org/entity/Q1239702,personnalité politique
http://www.wikidata.org/entity/Q1239716,personnalité politique
http://www.wikidata.org/entity/Q1239729,militaire
http://www.wikidata.org/entity/Q1239729,personnalité politique
http://www.wikidata.org/entity/Q1239739,homme politique de la Rome antique
http://www.wikidata.org/entity/Q1239739,militaire
http://www.wikidata.org/entity/Q1239751,personnalité politique
http://www.wikidata.org/entity/Q1239764,personnalité politique
http://www.wikidata.org/entity/Q1239781,personnalité politique
http://www.wikidata.org/entity/Q1239793,personnalité politique
http://www.wikidata.org/entity/Q1239793,officier
http://www.wikidata.org/entity/Q1239806,militaire
http://www.wikidata.org/entity/Q1239806,personnalité politique
http://www.wikidata.org/entity/Q1239817,personnalité politique
http://www.wikidata.org/entity/Q1239829,personnalité politique
http://www.wikidata.org/entity/Q1239840,personnalité politique
http://www.wikidata.org/entity/Q1239850,militaire
http://www.wikidata.org/entity/Q1239850,personnalité politique
http://www.wikidata.org/entity/Q1239863,personnalité politique
http://www.wikidata.org/entity/Q1239872,personnalité politique
http://www.wikidata.org/entity/Q1239883,personnalité politique
http://www.wikidata.org/entity/Q1239902,personnalité politique
http://www.wikidata.org/entity/Q1241351,homme politique de la Rome antique
http://www.wikidata.org/entity/Q1241351,militaire
http://www.wikidata.org/entity/Q1241376,écrivain
http://www.wikidata.org/entity/Q1241376,poète
http://www.wikidata.org/entity/Q1241376,juriste
http://www.wikidata.org/entity/Q1241376,homme politique de la Rome antique
http://www.wikidata.org/entity/Q1241380,homme politique de la Rome antique
http://www.wikidata.org/entity/Q1241380,militaire
http://www.wikidata.org/entity/Q1241384,militaire
http://www.wikidata.org/entity/Q1241384,personnalité politique
http://www.wikidata.org/entity/Q1241388,rhéteur
http://www.wikidata.org/entity/Q1241388,homme politique de la Rome antique
http://www.wikidata.org/entity/Q1241388,historien romain de l'antiquité
http://www.wikidata.org/entity/Q1241402,poète
http://www.wikidata.org/entity/Q1241408,juriste
http://www.wikidata.org/entity/Q1241419,homme politique de la Rome antique
http://www.wikidata.org/entity/Q1241419,militaire
http://www.wikidata.org/entity/Q1241433,écrivain
http://www.wikidata.org/entity/Q1241433,militaire
http://www.wikidata.org/entity/Q1241433,personnalité politique
http://www.wikidata.org/entity/Q1241433,juriste
